TAUTH,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TOK,SHOT,DATE,TIME,ind
-2.9759296462578115,-1.2177337195759732,0.7907275088988094,1.3321021320364637,0.6259384308664951,0.5270925962298626,-0.025522957231085892,-1.418446842813986,0.4054651081081644,ASDEX,5980,19820622,1.205,6
-3.0155269008821706,-1.2201021862558197,0.7907275088988094,1.3174800451195308,0.7050757514252192,0.521171915820135,-0.027988036540168713,-1.4096043195658936,0.4054651081081644,ASDEX,5980,19820622,1.224,7
-2.7527860949436014,-1.2136864965135752,0.7907275088988094,1.2267122912954254,0.1239859797809911,0.5265021031509983,-0.010555513939516587,-1.43210020548641,0.4054651081081644,ASDEX,5982,19820622,1.188,12
-2.660546578458243,-1.2177337195759732,0.7907275088988094,1.328400382700988,0.31918073951115183,0.5265021031509983,-0.02593338202650443,-1.417368782684995,0.4054651081081644,ASDEX,5982,19820622,1.216,13
-2.965979315404643,-1.2234954708148,0.7902738912906682,1.347293623770158,0.7095125346462096,0.521765563804325,-0.03138747324163273,-1.406799906027926,0.4054651081081644,ASDEX,5982,19820622,1.244,14
-3.024955132230894,-1.214359897212423,0.7893660383004882,1.2128334327581325,0.2851789422336623,0.5229518035638313,-0.005816885321564851,-1.4335090035902258,0.4054651081081644,ASDEX,5996,19820622,1.183,19
-3.076508583581279,-1.2163828244026176,0.7902738912906682,1.229055584693399,0.5134222496132566,0.521765563804325,-0.01379471102218926,-1.4241533905094887,0.4054651081081644,ASDEX,5996,19820622,1.209,20
-3.20571283834192,-1.2211189631609065,0.7902738912906682,1.236923904465622,0.7090205297162355,0.5199835615507563,-0.016129381929883644,-1.4204009442686212,0.4054651081081644,ASDEX,5996,19820622,1.234,21
-3.162495491432093,-1.214359897212423,0.7907275088988094,1.2172838183856083,0.4523486940070147,0.5241366378256631,-0.005917473764037623,-1.4346938378520575,0.4054651081081644,ASDEX,6002,19820622,1.183,26
-3.162495491432093,-1.214359897212423,0.7902738912906682,1.2691985892436433,0.7075430608436777,0.5241366378256631,-0.01836765735818493,-1.4223419021534331,0.4054651081081644,ASDEX,6002,19820622,1.214,28
-3.0946690214140147,-1.2123410539964528,0.7907275088988094,1.2903339699739793,0.494696241836107,0.5288619862520894,-0.009444458827999689,-1.4361929767547725,0.4054651081081644,ASDEX,6009,19820622,1.19,34
-3.313186504339442,-1.2177337195759732,0.7907275088988094,1.252477213385551,0.7323678937132266,0.5223588595796637,-0.012275030875612578,-1.4269680866799808,0.4054651081081644,ASDEX,6009,19820622,1.2,35
-3.217376948744465,-1.214359897212423,0.7907275088988094,1.1844841277420737,0.40613155265132483,0.5253200699164433,-0.003606495594111744,-1.4383660716257094,0.4054651081081644,ASDEX,6011,19820622,1.179,40
-2.7879054263516747,-1.2153708492783055,0.7907275088988094,1.3118401751949431,0.3611648492115843,0.5288619862520894,-0.02010067170700291,-1.4251050228224662,0.4054651081081644,ASDEX,6011,19820622,1.217,41
-3.0138962441816624,-1.2201021862558197,0.7907275088988094,1.326278928709904,0.698632110790515,0.5223588595796637,-0.029325829381828733,-1.4100621346019062,0.4054651081081644,ASDEX,6011,19820622,1.254,42
-3.2188758248682006,-1.2180717287054377,0.7907275088988094,1.269760544863939,0.7188149273085231,0.521765563804325,-0.01602776107719725,-1.42218294652219,0.4054651081081644,ASDEX,6023,19820622,1.214,49
-2.86225088217951,-1.2116690109604065,0.7902738912906682,1.3517029163502716,0.28065745751481636,0.5288619862520894,-0.008637193395663588,-1.436688639714115,0.4054651081081644,ASDEX,6053,19820624,1.184,54
-2.783851914518492,-1.2180717287054377,0.789820067820206,1.5344988257696066,0.5353230953663781,0.5270925962298626,-0.02357573652870569,-1.4201552019848105,0.4054651081081644,ASDEX,6053,19820624,1.236,55
-2.8982426522767337,-1.2214581186669555,0.7902738912906682,1.6253112615903906,0.7035924384214839,0.5229518035638313,-0.027988036540168713,-1.411627368405013,0.4054651081081644,ASDEX,6053,19820624,1.288,56
-3.0693788137222895,-1.209655587461434,0.7893660383004882,1.270883509608563,0.35487332199210414,0.5282725373697112,-0.0022024235552000394,-1.442315796703387,0.4054651081081644,ASDEX,6066,19820624,1.178,61
-2.933133131797471,-1.2221367749536072,0.7889118025443247,1.4097667173050328,0.6981347220709843,0.5235443961737654,-0.03087166366708703,-1.4097910066995438,0.4054651081081644,ASDEX,6066,19820624,1.258,63
-2.7057528420535264,-1.2170580438745915,0.7893660383004882,1.539659017826184,0.36741704047063445,0.5282725373697112,-0.020304753340364273,-1.4247606419476866,0.4054651081081644,ASDEX,6069,19820624,1.216,68
-2.823966230699553,-1.2221367749536072,0.7893660383004882,1.5520206415641498,0.5394130806179032,0.5265021031509983,-0.024805118918971115,-1.41883219758031,0.4054651081081644,ASDEX,6069,19820624,1.232,69
-2.979268547523326,-1.2194249088848577,0.7893660383004882,1.5515969127442506,0.7212486106708201,0.5247285289349821,-0.027268427154193777,-1.4148643033322859,0.4054651081081644,ASDEX,6069,19820624,1.248,70
-2.8742228561567935,-1.2163828244026176,0.7902738912906682,1.1489884959931764,0.2956502421009577,0.5288619862520894,-0.017756721589258985,-1.4278040797916314,0.4054651081081644,ASDEX,6084,19820624,1.212,75
